DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,temp,dew_point,feels_like,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all
2020-01-06 16:00:00,Pirate Ship,153.0,0,45,30.0,-270.0,120.0,7.22,4.36,4.46,1023.0,82.0,4.25,0.2405309734513274,0.2020903833797387,0.0
2022-03-20 09:30:00,Water Ride,247.0,0,20,,,,5.550000000000001,0.7649999999999999,3.855,1026.5,71.5,2.16,0.7278651685393258,0.1162744374769457,0.0
2019-08-04 14:45:00,Flying Coaster,756.0,0,40,165.0,,495.0,28.46,13.3675,28.04,1013.25,39.5,2.26,0.6438736263736263,0.3977849797219003,100.0
2019-04-17 17:15:00,Flying Coaster,756.0,0,35,15.0,,285.0,17.895,7.4025,17.05,1018.0,50.25,3.6675,0.193463687150838,0.3637155996523754,94.0
2019-01-02 17:15:00,Flying Coaster,756.0,0,45,-15.0,-325.0,285.0,5.5975,-2.305,3.06,1040.25,55.5,3.2375,0.1254929577464788,0.2189185393258427,56.75
2019-06-09 14:15:00,Water Ride,247.0,0,45,195.0,,525.0,17.3525,8.4875,16.604999999999997,1020.0,56.0,1.7425000000000002,0.1339285714285714,0.3802581836616454,58.5
2022-04-23 20:15:00,Flying Coaster,756.0,0,5,-165.0,,165.0,15.0875,10.135000000000002,14.5375,996.0,72.25,5.2325,0.4696428571428571,1.48,100.0
2019-11-16 10:45:00,Flying Coaster,756.0,0,25,375.0,75.0,675.0,4.994999999999999,4.115,1.315,1006.0,94.0,5.04,0.1014830508474576,0.18,100.0
2019-09-14 11:15:00,Water Ride,247.0,0,30,375.0,,645.0,18.5775,13.695,18.4025,1030.0,73.25,3.5675,0.1209463276836158,0.4105667004634994,99.25
2022-05-18 13:00:00,Water Ride,247.0,0,20,270.0,,600.0,24.85,17.82,25.09,1021.0,65.0,2.7,0.3554054054054054,1.48,97.0
2019-07-20 11:30:00,Flying Coaster,756.0,0,15,360.0,,690.0,25.93,15.625,25.91,1011.5,53.0,4.52,0.6225,0.3930496813441483,31.5
2019-01-05 13:30:00,Water Ride,247.0,0,40,210.0,-100.0,510.0,5.234999999999999,-1.085,2.145,1037.0,63.0,4.005,0.1639436619718309,0.2764325842696629,100.0
2021-11-06 17:15:00,Pirate Ship,306.0,0,30,,,,8.84,6.1925,7.655,1029.0,83.5,2.2325,0.1642553191489361,0.1807116709732988,99.0
2022-04-12 14:45:00,Water Ride,247.0,0,40,165.0,,495.0,20.4775,11.3375,20.0375,1008.0,55.75,4.21,0.1233139534883721,1.48,96.0
2021-09-25 16:30:00,Flying Coaster,756.0,0,70,,,,23.485,17.78,23.73,1013.0,70.5,1.6949999999999998,0.7992916666666666,0.1821597760551249,93.0
2019-09-09 15:30:00,Flying Coaster,756.0,0,30,120.0,,330.0,18.955,5.07,17.95,1013.5,40.0,3.725,0.1274858757062147,0.4090577925840092,99.5
2020-03-03 17:15:00,Pirate Ship,272.0,0,25,-15.0,,135.0,8.195,3.6525,6.405,1006.25,73.0,2.9175,0.3763953488372093,0.2416810344827586,95.5
2022-04-26 17:00:00,Water Ride,247.0,0,25,30.0,,360.0,14.88,7.44,14.02,1019.0,61.0,3.24,0.1505376344086021,1.48,94.0
2022-01-04 13:30:00,Pirate Ship,229.5,0,30,,,,8.370000000000001,8.07,6.04,1001.5,98.0,3.925,0.29,0.1560236075248985,100.0
2021-07-30 12:30:00,Pirate Ship,216.75,0,30,,,,20.105,16.935000000000002,20.315,1009.0,82.0,6.41,0.1008333333333333,0.1841293425208154,50.0
2020-07-27 14:15:00,Pirate Ship,280.5,0,15,,,,29.2975,8.584999999999999,27.9875,1011.0,27.5,5.915,0.1234090909090909,0.3429093488969801,24.0
2022-04-19 12:15:00,Pirate Ship,148.75,0,55,315.0,,645.0,15.2275,8.41,14.47,1014.75,63.75,2.9775,0.1423557692307692,1.48,41.25
2022-06-07 18:45:00,Water Ride,247.0,0,40,-75.0,,255.0,22.2025,13.3825,21.9825,1014.0,57.5,3.965,0.16,1.48,91.75
2020-03-02 16:15:00,Water Ride,247.0,0,25,45.0,,195.0,7.999999999999999,6.78,4.7425,991.5,92.0,5.890000000000001,0.245,0.240958181623474,100.0
2018-12-01 11:00:00,Flying Coaster,756.0,0,45,360.0,50.0,660.0,7.05,6.46,3.43,1015.0,96.0,6.18,0.46,0.2481456953642384,100.0
2021-09-19 17:15:00,Water Ride,247.0,0,20,,,,21.6825,14.01,21.520000000000003,1014.0,61.75,1.8975,0.235,0.1823654177433247,100.0
2019-08-16 20:00:00,Flying Coaster,756.0,0,25,-150.0,,180.0,22.93,13.69,22.74,1012.0,56.0,2.52,0.6282352941176471,0.4016077636152955,98.0
2019-08-07 13:00:00,Water Ride,224.5,0,35,270.0,,600.0,22.51,18.69,22.88,1010.0,79.0,1.77,0.2215384615384615,0.3987007531865585,91.0
2020-09-11 14:30:00,Pirate Ship,119.0,0,15,,,,25.84,15.215,25.86,1016.5,52.0,1.58,0.2801351351351351,0.3748377596915828,64.5
2019-03-23 10:00:00,Water Ride,247.0,0,15,450.0,,600.0,6.91,6.17,5.11,1031.0,95.0,2.57,0.1454444444444444,0.3557995365005794,100.0
2021-11-18 19:00:00,Water Ride,247.0,0,20,,,,6.1,5.95,5.03,1032.0,99.0,1.64,0.1958139534883721,0.1802957220786678,86.0
2022-05-14 16:15:00,Flying Coaster,756.0,0,40,75.0,,405.0,22.887500000000003,11.3075,22.4825,1020.0,48.0,1.2225,0.1805710659898476,1.48,89.75
2020-08-05 13:30:00,Flying Coaster,756.0,0,40,,,,27.37,9.0,26.735,1016.0,31.5,3.05,0.4202083333333333,0.3491331120154208,0.0
2022-03-05 18:30:00,Pirate Ship,306.0,0,20,,,,9.315,0.955,8.03,1019.0,56.0,1.875,0.5055733944954128,0.1240427886388786,13.5
2021-07-01 09:45:00,Pirate Ship,51.0,0,10,,,,16.052500000000002,13.9575,16.0,1019.0,87.5,2.8150000000000004,0.133625,0.1851324289405684,60.5
2022-06-09 17:15:00,Flying Coaster,756.0,0,25,15.0,,345.0,21.2175,11.7475,20.8225,1020.0,54.75,3.6725,0.11442,1.48,96.25
2022-05-02 19:15:00,Pirate Ship,301.75,0,30,-105.0,,225.0,17.355,8.6325,16.6225,1017.0,56.5,2.6225,0.171875,1.48,94.25
2019-03-02 15:45:00,Flying Coaster,756.0,0,45,75.0,,255.0,12.0,4.949999999999999,10.8725,1017.0,62.0,4.8725,0.1275,0.3493043887601391,100.0
2019-09-04 12:00:00,Flying Coaster,756.0,0,10,330.0,,540.0,21.94,11.06,21.5,1018.0,50.0,3.44,0.1280542986425339,0.4074478563151796,9.0
2022-02-22 14:30:00,Water Ride,247.0,0,30,,,,10.545,9.62,10.11,1023.5,94.0,6.77,0.1813043478260869,0.1299741792696422,98.5
2020-08-05 11:15:00,Flying Coaster,756.0,0,30,,,,24.8075,9.975,24.365,1017.0,39.25,2.7975,0.4036458333333333,0.3490680552580852,0.0
2022-06-17 18:00:00,Flying Coaster,756.0,0,15,-30.0,,300.0,33.16,14.26,32.51,1021.0,32.0,1.0,0.31488,1.48,97.0
2022-04-28 13:15:00,Water Ride,247.0,0,35,255.0,,585.0,19.3375,7.9075,18.57,1026.0,47.5,5.1475,0.2123924731182795,1.48,91.75
2022-04-21 18:00:00,Flying Coaster,756.0,0,15,-30.0,,300.0,19.09,6.57,18.2,1006.0,44.0,4.37,0.1526923076923076,1.48,94.0
2019-08-07 13:00:00,Flying Coaster,756.0,0,45,270.0,,600.0,22.51,18.69,22.88,1010.0,79.0,1.77,0.2215384615384615,0.3987007531865585,91.0
2021-08-06 11:45:00,Pirate Ship,280.5,0,20,,,,17.6375,15.5825,17.75,1007.0,87.75,7.27,0.1775,0.1838892477749067,76.75
2022-06-17 14:15:00,Pirate Ship,225.25,0,50,195.0,,525.0,30.8125,15.845,30.74,1022.0,40.5,1.1725,0.31098,1.48,97.75
2021-06-23 14:00:00,Flying Coaster,756.0,0,35,,,,15.44,13.64,15.36,1021.0,89.0,4.09,0.2351063829787234,0.1854019523399368,100.0
2018-10-04 13:15:00,Pirate Ship,150.733,0,45,255.0,-65.0,405.0,18.09,9.7675,17.475,1026.75,58.25,2.0,0.2223493975903614,,0.75
2019-10-06 11:00:00,Water Ride,224.5,0,15,390.0,90.0,600.0,13.87,12.92,13.77,1013.0,94.0,5.64,0.35,0.4174464078794901,100.0
2019-08-18 13:30:00,Water Ride,247.0,0,25,240.0,,570.0,18.505000000000003,17.755000000000003,18.905,1008.5,95.5,5.315,0.225,0.402148754345307,100.0
2020-10-27 14:00:00,Flying Coaster,756.0,0,20,,,,11.2,9.79,10.75,1007.0,91.0,6.9,0.3,0.4067444849004069,99.0
2021-07-25 16:00:00,Flying Coaster,756.0,0,5,,,,21.8,19.91,22.36,1007.0,89.0,3.57,0.12,0.1842965834051105,83.0
2019-04-23 10:45:00,Water Ride,247.0,0,35,405.0,,675.0,15.5925,6.827500000000001,14.67,996.0,56.0,1.525,0.1627374301675977,0.3655080388180765,99.25
2019-06-24 13:15:00,Flying Coaster,378.0,0,90,255.0,,585.0,29.32,20.9425,31.725,1016.0,60.75,1.1925,0.2150128205128205,0.3849380793742757,21.0
2021-10-19 13:15:00,Water Ride,247.0,0,40,,,,20.23,15.7,20.2725,1021.0,75.25,4.4125,1.3189655172413792,0.1813375681883433,1.25
2020-09-10 13:15:00,Pirate Ship,119.0,0,10,,,,23.8725,16.8425,24.015,1020.75,65.0,1.7925,0.3006081081081081,0.3741076783037053,49.0
2020-02-26 18:15:00,Pirate Ship,153.0,0,45,-75.0,,105.0,5.48,1.9525,1.495,1011.25,78.0,6.0375000000000005,0.889375,0.2375463161276504,25.75
2022-04-15 11:00:00,Water Ride,247.0,0,25,390.0,,720.0,16.76,10.61,16.24,1026.0,67.0,2.45,0.1236538461538461,1.48,78.0
2021-10-07 15:15:00,Water Ride,89.8,9,10,,,,17.4875,11.41,17.0575,1027.0,67.5,2.1900000000000004,1.0,0.1817481337927074,82.25
2019-02-04 13:45:00,Water Ride,224.5,0,15,165.0,,285.0,3.24,-1.7625,-0.4624999999999999,1027.0,68.5,4.265,0.1486224489795918,0.3411439020857474,100.0
2020-02-13 15:15:00,Flying Coaster,756.0,0,5,105.0,,225.0,11.335,5.9025,10.3325,1001.0,69.25,9.7675,0.8956249999999999,0.2284383701006639,82.0
2018-10-07 11:30:00,Water Ride,224.5,0,30,360.0,40.0,570.0,12.925,11.045,12.58,1016.5,88.5,3.5,0.2063372093023255,,84.0
2022-01-19 09:15:00,Pirate Ship,20.4,0,5,,,,2.8975,2.615,0.505,1029.0,98.0,2.4025,0.1383214285714285,0.1481501291036518,99.25
2022-02-01 12:30:00,Water Ride,247.0,0,15,,,,6.16,5.87,2.595,1024.5,98.0,5.445,0.2456666666666666,0.1411729988933972,100.0
2020-07-15 10:00:00,Water Ride,247.0,0,5,,,,16.99,14.81,17.02,1016.0,87.0,2.21,0.13,0.3344591989719426,100.0
2020-08-19 10:15:00,Flying Coaster,756.0,0,5,,,,19.7475,17.332500000000003,20.025,1009.0,86.0,3.4775,0.7244642857142858,0.3587542835724995,100.0
2022-05-06 13:45:00,Pirate Ship,306.0,0,35,225.0,,555.0,19.8425,11.14,19.38,1025.25,57.25,2.2475,0.2250595238095238,1.48,22.25
2019-07-29 16:15:00,Flying Coaster,756.0,0,40,75.0,,405.0,27.1725,12.5975,27.02,1010.0,40.5,2.9275,0.1218478260869565,0.3959273609501738,0.0
2022-07-13 10:00:00,Pirate Ship,276.25,0,30,450.0,,780.0,25.17,16.05,25.23,1022.0,57.0,1.75,0.1389189189189189,1.48,89.0
2021-06-17 15:15:00,Pirate Ship,221.0,0,10,,,,28.0,20.2325,29.7625,1011.0,62.75,4.2475,0.2302083333333333,0.185606876256101,97.0
2020-09-13 13:15:00,Pirate Ship,216.75,0,25,,,,24.135,11.9425,23.815,1026.0,46.5,1.4925,0.2422297297297297,0.3761894945384451,0.0
2018-12-26 09:30:00,Water Ride,224.5,0,15,450.0,140.0,750.0,-1.735,-1.975,-4.515000000000001,1033.0,98.0,2.045,0.10725,0.3511111111111114,73.5
2020-08-08 15:15:00,Pirate Ship,105.967,4,35,,,,36.33,12.5025,35.315,1017.0,24.0,1.7799999999999998,0.9630902777777776,0.3512655279503106,42.0
2019-11-25 12:15:00,Water Ride,247.0,0,15,285.0,-15.0,405.0,10.7,8.620000000000001,10.1,1007.75,87.0,4.1975,0.8925000000000001,0.18,97.75
2020-07-16 15:45:00,Water Ride,247.0,0,20,,,,20.2025,15.1025,20.1725,1020.25,72.5,3.6975,0.1997887323943662,0.3353193938744913,100.0
2021-11-21 12:45:00,Flying Coaster,756.0,0,30,,,,6.4975,6.3475,5.0175,1014.0,99.0,2.1,0.2325,0.1802013350559862,100.0
2020-02-23 17:15:00,Flying Coaster,756.0,0,30,-15.0,,165.0,12.415,10.8675,12.07,1024.25,90.25,7.9975,0.516025,0.2354355857785393,100.0
2022-07-27 15:15:00,Water Ride,247.0,0,40,135.0,,465.0,24.235,11.89,23.9125,1017.75,46.0,2.63,0.1453813559322034,1.48,99.25
2020-10-04 11:45:00,Pirate Ship,155.55,0,20,,,,11.6425,9.64,11.145,995.0,87.5,6.7875,0.195,0.3907188370100664,97.25
2022-06-11 10:30:00,Flying Coaster,756.0,0,10,420.0,,750.0,20.755000000000003,16.78,20.925,1023.5,78.0,2.395,0.15732,1.48,41.0
2021-07-30 17:45:00,Pirate Ship,280.5,0,20,,,,22.2075,13.8125,22.0225,1009.75,59.0,7.225,0.1095833333333333,0.1841218059144415,41.5
2021-09-05 12:00:00,Water Ride,247.0,0,20,,,,24.45,15.92,24.49,1019.0,59.0,1.76,0.4587912087912087,0.1828552971576227,56.0
2019-01-12 10:00:00,Water Ride,247.0,0,5,390.0,,600.0,6.0,4.64,3.35,1029.0,91.0,3.54,0.2932258064516129,0.4150561797752809,91.0
2020-07-29 13:30:00,Flying Coaster,756.0,0,30,,,,22.82,9.235,22.255,1021.0,42.0,1.44,1.0337037037037038,0.344275540801028,15.0
2019-03-20 17:15:00,Flying Coaster,756.0,0,10,15.0,,165.0,12.585,3.475,11.3125,1033.75,54.25,1.5725,0.1256597222222222,0.3549554606025493,97.5
2022-08-13 13:45:00,Pirate Ship,272.0,0,30,225.0,,555.0,31.2275,10.1575,29.7275,1013.0,27.25,3.84,1.77,1.48,0.0
2019-12-19 15:30:00,Pirate Ship,153.0,0,40,30.0,-270.0,150.0,13.42,10.95,13.04,1002.0,85.0,6.195,0.155,0.1895850289141143,99.0
2019-07-18 15:30:00,Water Ride,247.0,0,30,120.0,,450.0,26.635,12.85,26.585,1013.0,42.5,4.715,0.123254716981132,0.392476100811124,90.0
2022-08-03 13:45:00,Water Ride,247.0,0,25,225.0,,555.0,32.7225,17.7525,33.565000000000005,1014.25,41.0,1.535,0.3171691176470588,1.48,12.25
2022-03-25 13:30:00,Pirate Ship,221.0,0,35,,,,18.575,2.425,17.38,1027.5,34.0,4.3100000000000005,0.5029009433962264,0.113530062707488,0.0
2020-01-05 13:15:00,Water Ride,247.0,0,15,225.0,-75.0,465.0,8.27,4.155,8.27,1036.0,75.25,0.4675,0.2097566371681415,0.2013169308203041,85.0
2022-06-17 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,30.8,15.375,30.89,1020.5,39.5,1.65,0.31748,1.48,98.5
2019-12-29 18:30:00,Pirate Ship,157.25,0,55,-90.0,-390.0,210.0,2.61,1.37,-0.0099999999999999,1035.0,91.5,2.585,0.1448461538461538,0.1966111587063611,82.5
2019-09-05 11:30:00,Flying Coaster,756.0,0,10,360.0,,570.0,16.65,8.855,15.94,1023.5,60.0,3.5700000000000003,0.1323076923076923,0.4077542004634994,51.5
2020-10-24 10:15:00,Flying Coaster,756.0,0,20,,,,13.385,12.0725,13.1775,1015.0,91.75,6.4675,0.2164655172413793,0.4045542407367745,100.0
2019-02-20 15:30:00,Flying Coaster,756.0,0,35,90.0,,210.0,12.41,5.68,11.364999999999998,1024.0,63.5,2.205,0.1824342105263157,0.3461725086906141,75.5
2019-06-21 12:00:00,Water Ride,247.0,0,30,330.0,,660.0,19.05,11.12,18.58,1020.0,60.0,1.39,0.2187692307692307,0.3839831981460023,16.0
2022-04-09 17:15:00,Flying Coaster,756.0,0,5,15.0,,345.0,9.805,4.8025,8.035,1017.25,71.0,3.835,0.1394767441860465,1.48,38.5
2022-05-29 10:15:00,Water Ride,229.067,0,35,435.0,,765.0,12.41,6.535,11.47,1017.75,67.5,4.8525,0.1991379310344827,1.48,57.75
2022-05-23 15:15:00,Flying Coaster,756.0,0,30,135.0,,465.0,16.44,15.8,16.642500000000002,1001.25,96.0,5.4425,0.5750000000000001,1.48,99.75
2022-02-19 11:30:00,Flying Coaster,756.0,0,40,,,,6.699999999999999,3.67,3.4399999999999995,1021.0,81.0,5.119999999999999,0.4168965517241379,0.1316340833640722,15.0
2022-05-14 18:45:00,Water Ride,247.0,0,45,-75.0,,255.0,22.5925,11.085,22.17,1019.0,48.25,2.215,0.1751142131979695,1.48,98.75
2022-05-04 18:45:00,Pirate Ship,168.3,0,30,-75.0,,255.0,16.877499999999998,9.065,16.1875,1019.0,60.0,3.785,0.1534615384615384,1.48,73.25
2022-07-20 16:15:00,Pirate Ship,306.0,0,60,75.0,,405.0,20.6575,17.035,20.86,1018.75,79.75,4.28,3.44,1.48,53.0
2022-04-20 20:30:00,Flying Coaster,756.0,0,5,-180.0,,150.0,15.46,6.23,14.485,1011.0,54.5,2.51,0.1485576923076923,1.48,98.5
2019-09-13 13:00:00,Water Ride,247.0,0,30,270.0,,480.0,19.47,12.49,19.14,1033.0,64.0,1.22,0.1222033898305084,0.410276651216686,77.0
2021-06-27 16:00:00,Flying Coaster,756.0,0,35,,,,21.08,18.65,21.49,1013.0,86.0,3.31,0.15,0.1852612690209589,100.0
2021-12-28 14:30:00,Flying Coaster,756.0,0,45,,,,11.78,9.34,11.23,1000.5,85.0,8.1,0.2464705882352941,0.1597196606418296,24.5
2022-02-15 17:00:00,Flying Coaster,630.0,0,15,,,,8.71,7.48,5.55,1015.0,92.0,6.15,0.1747368421052632,0.1336370343046846,100.0
2021-09-12 11:30:00,Water Ride,247.0,0,20,,,,19.09,13.025,18.83,1019.0,68.0,1.785,0.2660975609756097,0.1826148435256962,97.0
2018-11-02 14:45:00,Pirate Ship,246.5,0,75,165.0,-155.0,435.0,11.485,2.8225,10.13,1025.0,55.25,3.435,0.1476204819277108,,22.25
2021-12-14 13:45:00,Flying Coaster,756.0,0,15,,,,7.27,7.0075,7.27,1030.0,98.25,0.7175,0.4544043321299639,0.1671726300258207,100.0
2020-08-18 16:30:00,Flying Coaster,756.0,0,30,,,,25.89,14.815,25.9,1011.5,50.5,3.24,0.5089285714285714,0.3582410580424073,51.0
2022-08-04 18:45:00,Flying Coaster,756.0,0,25,-75.0,,255.0,26.025,15.615,26.125,1014.0,52.75,2.5375,0.8075000000000001,1.48,74.25
2020-08-12 11:15:00,Flying Coaster,756.0,0,20,,,,29.2825,20.2125,31.2075,1013.0,58.25,1.895,1.6403125,0.353925626472478,3.75
2020-10-29 10:30:00,Flying Coaster,756.0,0,20,,,,11.81,9.45,11.28,1021.5,85.5,5.255000000000001,0.175,0.4080311629899336,99.5
2019-01-01 10:00:00,Water Ride,247.0,0,5,420.0,110.0,720.0,7.11,6.36,5.35,1035.0,95.0,2.57,0.1078873239436619,0.1925842696629213,100.0
2022-02-21 15:30:00,Water Ride,247.0,0,25,,,,9.535,4.9350000000000005,5.41,1014.0,73.0,10.915,0.2925,0.1304832165252674,94.0
2018-10-02 17:00:00,Water Ride,247.0,0,15,30.0,-290.0,180.0,15.14,11.34,14.75,1024.0,78.0,5.84,0.2842857142857143,,100.0
2022-07-27 15:15:00,Flying Coaster,100.8,13,35,135.0,,465.0,24.235,11.89,23.9125,1017.75,46.0,2.63,0.1453813559322034,1.48,99.25
2021-07-23 14:15:00,Water Ride,247.0,0,15,,,,28.2125,16.0825,28.4875,1012.0,47.75,4.8825,0.5850382653061224,0.1843680017226528,99.25
2021-10-19 15:45:00,Water Ride,247.0,0,30,,,,22.9025,14.265,22.765,1019.0,58.25,4.84,1.4051724137931034,0.1813339793281653,69.5
2020-07-28 10:15:00,Flying Coaster,756.0,0,5,,,,19.61,13.63,19.4125,1016.0,68.5,4.515,0.2262962962962962,0.3434876311844078,80.25
2021-06-27 12:30:00,Water Ride,247.0,0,15,,,,18.835,17.759999999999998,19.215,1014.0,93.5,1.82,0.4,0.1852662934252081,100.0
2019-04-21 10:30:00,Flying Coaster,756.0,0,20,420.0,,690.0,18.29,4.095000000000001,17.195,1019.0,39.0,2.975,0.1735195530726257,0.3648790556199305,1.5
2018-10-14 14:30:00,Flying Coaster,756.0,0,35,180.0,-140.0,390.0,24.57,11.695,24.245,1006.0,44.5,5.69,0.3365981012658228,,86.5
2022-02-26 17:00:00,Pirate Ship,306.0,0,15,,,,8.89,1.79,6.3,1029.0,61.0,4.76,0.15,0.1277941718922906,8.0
2019-08-16 17:00:00,Water Ride,224.5,0,25,30.0,,360.0,24.09,13.03,23.86,1014.0,50.0,4.96,0.571764705882353,0.4015686558516801,96.0
2020-01-05 16:45:00,Flying Coaster,756.0,0,15,15.0,-285.0,255.0,7.7175,3.71,7.7175,1035.25,75.75,0.985,0.2137831858407079,0.2014181302206039,100.0
2022-08-01 18:45:00,Water Ride,247.0,0,25,-75.0,,255.0,26.5075,16.2225,26.715,1018.0,53.25,1.97,0.3108455882352941,1.48,47.0
2021-12-11 18:00:00,Flying Coaster,756.0,0,10,,,,4.94,4.06,2.37,1022.0,94.0,3.09,0.3152631578947368,0.1686720767244559,99.0
2019-12-13 12:15:00,Pirate Ship,153.0,0,30,285.0,-15.0,405.0,7.04,4.8125,2.4675,986.25,85.75,9.3075,1.0302941176470588,0.1853274255729278,51.75
2022-06-28 16:45:00,Flying Coaster,756.0,0,15,45.0,,375.0,26.555,10.9875,26.4575,1017.0,37.75,2.025,0.3468749999999999,1.48,97.0
2022-05-02 13:15:00,Pirate Ship,225.25,0,55,255.0,,585.0,16.9375,8.9375,16.235,1018.0,59.25,3.005,0.172475,1.48,98.5
2021-10-13 12:00:00,Water Ride,247.0,0,25,,,,11.85,8.52,11.18,1028.0,80.0,1.45,1.0,0.1815460809646856,90.0
2020-01-19 14:15:00,Water Ride,247.0,0,25,135.0,,285.0,6.4750000000000005,3.67,2.8825,1040.0,82.25,5.7125,0.1710480349344978,0.2110609873634611,61.75
2021-10-09 13:30:00,Water Ride,197.6,3,30,,,,16.205,11.155,15.765,1026.0,72.0,4.18,1.0,0.1816817398794143,9.5
2020-09-11 09:45:00,Flying Coaster,554.4,0,5,,,,17.5625,13.955,17.455,1017.0,79.5,0.89,0.2839864864864865,0.3747004176483187,66.75
2019-12-24 14:15:00,Pirate Ship,276.25,0,25,165.0,-135.0,465.0,12.155,7.96,11.3975,1015.25,75.5,6.8375,0.2788888888888888,0.1930185799957164,78.25
2022-03-08 10:45:00,Pirate Ship,153.0,0,30,,,,4.6825,-1.955,1.6475000000000002,1017.25,61.0,3.695,0.4201032110091743,0.1226208041313168,0.0
2021-08-28 17:45:00,Flying Coaster,756.0,0,25,,,,20.465,12.695,20.16,1021.0,61.0,4.365,0.11,0.1831226672408843,68.25
2021-09-07 10:15:00,Pirate Ship,153.0,0,20,,,,21.4825,12.8825,21.205,1022.0,58.25,3.0275,1.4803571428571427,0.1827889032443296,1.5
2019-09-15 11:45:00,Water Ride,247.0,0,20,345.0,,555.0,23.105,12.225,22.7875,1025.0,50.5,2.01,0.1195621468926553,0.4108860805330243,0.0
2019-12-24 12:00:00,Flying Coaster,756.0,0,30,300.0,0.0,600.0,11.78,9.86,11.31,1015.0,88.0,6.46,0.3588888888888888,0.1929535232383808,94.0
2022-01-03 11:45:00,Flying Coaster,630.0,0,45,,,,11.1725,9.965,10.7525,1017.25,92.25,5.8575,0.355,0.1565935079306529,100.0
2019-01-01 13:00:00,Water Ride,247.0,0,35,240.0,-70.0,540.0,7.87,5.34,5.4,1034.0,84.0,3.97,0.1095774647887324,0.1951123595505618,100.0
2022-04-04 13:00:00,Pirate Ship,153.0,0,50,270.0,,600.0,9.38,0.55,6.57,1019.0,54.0,5.65,0.2684782608695652,0.5627167630057803,89.0
2022-04-18 18:00:00,Water Ride,247.0,0,35,-30.0,,300.0,19.11,6.58,18.23,1015.0,44.0,1.67,0.1388461538461538,1.48,100.0
2018-11-06 13:15:00,Flying Coaster,756.0,0,5,255.0,,345.0,18.7175,9.025,18.0375,1003.0,53.25,7.0725,0.1693965517241379,,60.25
2022-06-06 11:15:00,Pirate Ship,306.0,0,45,375.0,,705.0,17.8025,12.62,17.515,1018.0,71.75,3.9325,0.3173387096774193,1.48,55.0
2019-04-23 17:00:00,Water Ride,247.0,0,45,30.0,,300.0,20.05,9.9,19.47,995.0,52.0,3.45,0.161340782122905,0.3655895133256083,100.0
2019-01-22 10:15:00,Flying Coaster,378.0,0,5,375.0,,495.0,-1.2025,-1.2025,-6.1075,1009.0,100.0,4.515000000000001,0.1432307692307692,0.545,100.0
2020-08-13 16:45:00,Water Ride,247.0,0,15,,,,26.3775,15.665,26.3775,1012.25,51.75,5.4275,0.5630208333333334,0.3547785928464339,76.0
2019-12-17 15:30:00,Flying Coaster,756.0,0,10,90.0,-210.0,210.0,14.29,10.415,13.8,1002.5,77.5,5.33,0.2933333333333334,0.1881971514242878,76.5
2021-12-20 15:45:00,Water Ride,247.0,0,35,,,,5.57,2.5700000000000003,3.285,1026.0,81.0,2.87,0.8128158844765343,0.1639413500553301,98.5
2022-06-29 16:15:00,Flying Coaster,756.0,0,15,75.0,,405.0,26.192500000000003,13.33,26.192500000000003,1012.75,45.0,2.4325,0.5023897058823529,1.48,15.0
2018-11-04 12:45:00,Water Ride,202.0,0,30,285.0,-35.0,495.0,11.005,7.595000000000001,10.0075,1013.25,79.5,3.1875,0.142078313253012,,44.75
2022-06-16 18:15:00,Pirate Ship,293.25,0,40,-45.0,,285.0,28.855,12.725,28.22,1021.0,37.0,2.535,0.29018,1.48,92.75
2020-09-26 11:45:00,Water Ride,202.0,0,15,,,,12.0725,5.9175,11.055,1009.0,66.0,6.9825,0.1395833333333333,0.3851673270507603,94.25
2020-09-24 12:45:00,Flying Coaster,756.0,0,5,,,,16.7625,11.995,16.415,1004.25,73.5,7.657500000000001,0.10125,0.3838083636753052,94.5
2019-12-21 19:15:00,Pirate Ship,280.5,0,10,-135.0,-435.0,165.0,8.442499999999999,6.9350000000000005,4.705,981.75,90.25,7.795,2.6275,0.1910813343328335,100.0
2022-08-08 13:15:00,Pirate Ship,306.0,0,35,255.0,,585.0,26.5875,11.6,26.4875,1023.0,39.25,4.3775,1.77,1.48,0.0
2021-09-29 14:00:00,Flying Coaster,756.0,0,5,,,,15.05,8.07,14.26,1023.0,63.0,4.65,1.0,0.1820255526844674,51.0
2019-12-27 09:15:00,Water Ride,247.0,0,10,465.0,165.0,765.0,8.315,7.487500000000001,5.705,1025.25,94.5,4.4875,0.1755,0.1949558256585992,100.0
2019-12-24 18:30:00,Pirate Ship,280.5,0,30,-90.0,-390.0,210.0,10.58,8.165,9.915,1017.0,85.0,5.965,0.1277777777777777,0.1931414649817948,87.0
2019-11-02 19:15:00,Flying Coaster,756.0,0,30,-105.0,-405.0,165.0,11.6575,8.9575,11.0575,991.75,83.5,7.005,0.1622222222222222,0.426001231170336,98.5
2019-03-25 14:00:00,Flying Coaster,756.0,0,50,210.0,,360.0,11.46,1.13,9.94,1029.0,49.0,6.97,0.1613333333333333,0.3564774044032445,95.0
